Participant.Name,TOI.Name,AOI.Name,FD
101,TOI_06,AOI_51,0.21
101,TOI_06,AOI_78,0.2
101,TOI_06,AOI_38,0.2
101,TOI_06,AOI_53,0.19
101,TOI_06,AOI_01,0.19
101,TOI_06,AOI_51,0.19
101,TOI_06,AOI_04,0.18
101,TOI_06,AOI_38,0.17
101,TOI_06,AOI_22,0.17
101,TOI_06,AOI_52,0.17
101,TOI_06,AOI_01,0.17
101,TOI_06,AOI_20,0.16
101,TOI_06,AOI_02,0.16
101,TOI_06,AOI_02,0.15
101,TOI_06,AOI_26,0.15
101,TOI_06,AOI_94,0.14
101,TOI_06,AOI_86,0.13
101,TOI_06,AOI_74,0.12
101,TOI_06,AOI_01,0.12
101,TOI_06,AOI_90,0.12
101,TOI_06,AOI_69,0.12
101,TOI_06,AOI_49,0.12
101,TOI_06,AOI_59,0.1
101,TOI_06,AOI_53,0.1
101,TOI_06,AOI_95,0.09
101,TOI_06,AOI_17,0.09
101,TOI_06,AOI_94,0.08
101,TOI_06,AOI_50,0.07
101,TOI_06,AOI_66,0.07
101,TOI_06,AOI_63,0.07
101,TOI_06,AOI_38,0.07
101,TOI_06,AOI_19,0.07
101,TOI_06,AOI_68,0.06
101,TOI_06,AOI_33,0.06
101,TOI_06,AOI_28,0.06
101,TOI_06,AOI_22,0.06
101,TOI_06,AOI_01,0.06
101,TOI_06,AOI_89,0.04
101,TOI_06,AOI_01,0.04
101,TOI_06,AOI_46,0.04
101,TOI_06,AOI_03,0.04
101,TOI_06,AOI_100,0.04
101,TOI_06,AOI_53,0.03
101,TOI_06,AOI_52,0.03
101,TOI_06,AOI_82,0.03
101,TOI_06,AOI_63,0.03
101,TOI_06,AOI_22,0.03
101,TOI_06,AOI_69,0.03
101,TOI_06,AOI_51,0.02
101,TOI_06,AOI_23,0.02
101,TOI_06,AOI_15,0.02
101,TOI_06,AOI_15,0.02
101,TOI_06,AOI_07,0.02
101,TOI_06,AOI_72,0.02
101,TOI_06,AOI_20,0.02
101,TOI_06,AOI_53,0.02
101,TOI_06,AOI_22,0.02
101,TOI_06,AOI_96,0.02
101,TOI_06,AOI_27,0.02
101,TOI_06,AOI_36,0.02
101,TOI_06,AOI_37,0.02
101,TOI_06,AOI_99,0.01
101,TOI_06,AOI_73,0.01
101,TOI_06,AOI_52,0.01
101,TOI_06,AOI_46,0.01
101,TOI_06,AOI_09,0.01
101,TOI_06,AOI_08,0.01
101,TOI_06,AOI_52,0.01
101,TOI_06,AOI_22,0.01
101,TOI_06,AOI_100,0.01
101,TOI_06,AOI_20,0.01
101,TOI_06,AOI_75,0.01
101,TOI_06,AOI_06,0.01
101,TOI_06,AOI_49,0.01
101,TOI_06,AOI_67,0.01
101,TOI_06,AOI_06,0.01
101,TOI_06,AOI_27,0.01
101,TOI_06,AOI_59,0.01
101,TOI_06,AOI_56,0
101,TOI_06,AOI_45,0
101,TOI_06,AOI_23,0
101,TOI_06,AOI_63,0
101,TOI_06,AOI_75,0
101,TOI_06,AOI_20,0
101,TOI_06,AOI_15,0
101,TOI_06,AOI_65,0
101,TOI_06,AOI_90,0
101,TOI_06,AOI_67,0
101,TOI_06,AOI_42,0
101,TOI_06,AOI_29,0
101,TOI_06,AOI_53,0
101,TOI_06,AOI_02,0
101,TOI_06,AOI_44,0
101,TOI_06,AOI_03,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_70,0
101,TOI_06,AOI_67,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_06,0
101,TOI_06,AOI_08,0
101,TOI_06,AOI_83,0
101,TOI_06,AOI_22,0
101,TOI_06,AOI_86,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_31,0
101,TOI_06,AOI_54,0
101,TOI_06,AOI_46,0
101,TOI_06,AOI_34,0
101,TOI_06,AOI_25,0
101,TOI_06,AOI_40,0
101,TOI_06,AOI_46,0
101,TOI_06,AOI_44,0
101,TOI_06,AOI_49,0
101,TOI_06,AOI_94,0
101,TOI_06,AOI_73,0
101,TOI_06,AOI_100,0
101,TOI_06,AOI_48,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_17,0
101,TOI_06,AOI_73,0
101,TOI_06,AOI_66,0
101,TOI_06,AOI_77,0
101,TOI_06,AOI_86,0
101,TOI_06,AOI_01,0
101,TOI_06,AOI_32,0
101,TOI_06,AOI_60,0
101,TOI_06,AOI_31,0
101,TOI_06,AOI_66,0
101,TOI_06,AOI_65,0
101,TOI_06,AOI_97,0
101,TOI_06,AOI_06,0
101,TOI_06,AOI_85,0
101,TOI_06,AOI_87,0
101,TOI_06,AOI_45,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_32,0
101,TOI_06,AOI_96,0
101,TOI_06,AOI_91,0
101,TOI_06,AOI_09,0
101,TOI_06,AOI_49,0
101,TOI_06,AOI_100,0
101,TOI_06,AOI_09,0
101,TOI_06,AOI_53,0
101,TOI_06,AOI_22,0
101,TOI_06,AOI_99,0
101,TOI_06,AOI_64,0
101,TOI_06,AOI_48,0
101,TOI_06,AOI_05,0
101,TOI_06,AOI_50,0
101,TOI_06,AOI_14,0
101,TOI_06,AOI_74,0
101,TOI_06,AOI_01,0
101,TOI_06,AOI_02,0
101,TOI_06,AOI_03,0
101,TOI_06,AOI_04,0
101,TOI_06,AOI_05,0
101,TOI_06,AOI_06,0
101,TOI_06,AOI_07,0
101,TOI_06,AOI_08,0
101,TOI_06,AOI_09,0
101,TOI_06,AOI_10,0
101,TOI_06,AOI_11,0
101,TOI_06,AOI_12,0
101,TOI_06,AOI_13,0
101,TOI_06,AOI_14,0
101,TOI_06,AOI_15,0
101,TOI_06,AOI_16,0
101,TOI_06,AOI_17,0
101,TOI_06,AOI_18,0
101,TOI_06,AOI_19,0
101,TOI_06,AOI_20,0
101,TOI_06,AOI_21,0
101,TOI_06,AOI_22,0
101,TOI_06,AOI_23,0
101,TOI_06,AOI_24,0
101,TOI_06,AOI_25,0
101,TOI_06,AOI_26,0
101,TOI_06,AOI_27,0
101,TOI_06,AOI_28,0
101,TOI_06,AOI_29,0
101,TOI_06,AOI_30,0
101,TOI_06,AOI_31,0
101,TOI_06,AOI_32,0
101,TOI_06,AOI_33,0
101,TOI_06,AOI_34,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_36,0
101,TOI_06,AOI_37,0
101,TOI_06,AOI_38,0
101,TOI_06,AOI_39,0
101,TOI_06,AOI_40,0
101,TOI_06,AOI_41,0
101,TOI_06,AOI_42,0
101,TOI_06,AOI_43,0
101,TOI_06,AOI_44,0
101,TOI_06,AOI_45,0
101,TOI_06,AOI_46,0
101,TOI_06,AOI_47,0
101,TOI_06,AOI_48,0
101,TOI_06,AOI_49,0
101,TOI_06,AOI_50,0
101,TOI_06,AOI_51,0
101,TOI_06,AOI_52,0
101,TOI_06,AOI_53,0
101,TOI_06,AOI_54,0
101,TOI_06,AOI_55,0
101,TOI_06,AOI_56,0
101,TOI_06,AOI_57,0
101,TOI_06,AOI_58,0
101,TOI_06,AOI_59,0
101,TOI_06,AOI_60,0
101,TOI_06,AOI_61,0
101,TOI_06,AOI_62,0
101,TOI_06,AOI_63,0
101,TOI_06,AOI_64,0
101,TOI_06,AOI_65,0
101,TOI_06,AOI_66,0
101,TOI_06,AOI_67,0
101,TOI_06,AOI_68,0
101,TOI_06,AOI_69,0
101,TOI_06,AOI_70,0
101,TOI_06,AOI_71,0
101,TOI_06,AOI_72,0
101,TOI_06,AOI_73,0
101,TOI_06,AOI_74,0
101,TOI_06,AOI_75,0
101,TOI_06,AOI_76,0
101,TOI_06,AOI_77,0
101,TOI_06,AOI_78,0
101,TOI_06,AOI_79,0
101,TOI_06,AOI_80,0
101,TOI_06,AOI_81,0
101,TOI_06,AOI_82,0
101,TOI_06,AOI_83,0
101,TOI_06,AOI_84,0
101,TOI_06,AOI_85,0
101,TOI_06,AOI_86,0
101,TOI_06,AOI_87,0
101,TOI_06,AOI_88,0
101,TOI_06,AOI_89,0
101,TOI_06,AOI_90,0
101,TOI_06,AOI_91,0
101,TOI_06,AOI_92,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_94,0
101,TOI_06,AOI_95,0
101,TOI_06,AOI_96,0
101,TOI_06,AOI_97,0
101,TOI_06,AOI_98,0
101,TOI_06,AOI_99,0
101,TOI_06,AOI_100,0
102,TOI_06,AOI_56,0.197
102,TOI_06,AOI_78,0.293
102,TOI_06,AOI_67,0.17
102,TOI_06,AOI_18,0.467
102,TOI_06,AOI_59,0.364
102,TOI_06,AOI_27,0.353
102,TOI_06,AOI_55,0.327
102,TOI_06,AOI_06,0.18
102,TOI_06,AOI_92,0.139
102,TOI_06,AOI_59,0.139
102,TOI_06,AOI_05,0.037
102,TOI_06,AOI_70,0.148
102,TOI_06,AOI_24,0.123
102,TOI_06,AOI_85,0.104
102,TOI_06,AOI_62,0.101
102,TOI_06,AOI_18,0.472
102,TOI_06,AOI_09,0.453
102,TOI_06,AOI_04,0.435
102,TOI_06,AOI_54,0.387
102,TOI_06,AOI_59,0.349
102,TOI_06,AOI_57,0.347
102,TOI_06,AOI_41,0.228
102,TOI_06,AOI_01,0.198
102,TOI_06,AOI_31,0.188
102,TOI_06,AOI_63,0.16
102,TOI_06,AOI_87,0.123
102,TOI_06,AOI_89,0.11
102,TOI_06,AOI_67,0.499
102,TOI_06,AOI_23,0.494
102,TOI_06,AOI_48,0.482
102,TOI_06,AOI_74,0.48
102,TOI_06,AOI_35,0.448
102,TOI_06,AOI_43,0.446
102,TOI_06,AOI_34,0.419
102,TOI_06,AOI_86,0.418
102,TOI_06,AOI_30,0.402
102,TOI_06,AOI_65,0.369
102,TOI_06,AOI_43,0.368
102,TOI_06,AOI_14,0.364
102,TOI_06,AOI_52,0.361
102,TOI_06,AOI_38,0.346
102,TOI_06,AOI_34,0.338
102,TOI_06,AOI_71,0.331
102,TOI_06,AOI_97,0.326
102,TOI_06,AOI_48,0.323
102,TOI_06,AOI_09,0.306
102,TOI_06,AOI_74,0.299
102,TOI_06,AOI_49,0.28
102,TOI_06,AOI_74,0.256
102,TOI_06,AOI_73,0.252
102,TOI_06,AOI_51,0.242
102,TOI_06,AOI_69,0.235
102,TOI_06,AOI_68,0.231
102,TOI_06,AOI_70,0.204
102,TOI_06,AOI_93,0.199
102,TOI_06,AOI_34,0.193
102,TOI_06,AOI_55,0.193
102,TOI_06,AOI_14,0.188
102,TOI_06,AOI_79,0.186
102,TOI_06,AOI_03,0.181
102,TOI_06,AOI_06,0.179
102,TOI_06,AOI_53,0.165
102,TOI_06,AOI_67,0.162
102,TOI_06,AOI_04,0.16
102,TOI_06,AOI_86,0.139
102,TOI_06,AOI_81,0.136
102,TOI_06,AOI_48,0.134
102,TOI_06,AOI_60,0.133
102,TOI_06,AOI_35,0.124
102,TOI_06,AOI_37,0.12
102,TOI_06,AOI_64,0.12
102,TOI_06,AOI_08,0.119
102,TOI_06,AOI_89,0.118
102,TOI_06,AOI_19,0.116
102,TOI_06,AOI_61,0.11
102,TOI_06,AOI_24,0.1
102,TOI_06,AOI_71,0.1
102,TOI_06,AOI_30,0.097
102,TOI_06,AOI_01,0.09
102,TOI_06,AOI_25,0.089
102,TOI_06,AOI_76,0.084
102,TOI_06,AOI_66,0.084
102,TOI_06,AOI_98,0.082
102,TOI_06,AOI_15,0.073
102,TOI_06,AOI_14,0.067
102,TOI_06,AOI_13,0.067
102,TOI_06,AOI_35,0.065
102,TOI_06,AOI_26,0.063
102,TOI_06,AOI_99,0.061
102,TOI_06,AOI_09,0.055
102,TOI_06,AOI_26,0.054
102,TOI_06,AOI_98,0.054
102,TOI_06,AOI_09,0.05
102,TOI_06,AOI_90,0.047
102,TOI_06,AOI_21,0.047
102,TOI_06,AOI_89,0.046
102,TOI_06,AOI_10,0.045
102,TOI_06,AOI_82,0.042
102,TOI_06,AOI_36,0.041
102,TOI_06,AOI_18,0.04
102,TOI_06,AOI_13,0.037
102,TOI_06,AOI_17,0.037
102,TOI_06,AOI_02,0.036
102,TOI_06,AOI_89,0.034
102,TOI_06,AOI_51,0.033
102,TOI_06,AOI_96,0.032
102,TOI_06,AOI_91,0.029
102,TOI_06,AOI_56,0.028
102,TOI_06,AOI_56,0.028
102,TOI_06,AOI_61,0.026
102,TOI_06,AOI_36,0.024
102,TOI_06,AOI_62,0.024
102,TOI_06,AOI_100,0.024
102,TOI_06,AOI_12,0.024
102,TOI_06,AOI_42,0.021
102,TOI_06,AOI_87,0.021
102,TOI_06,AOI_89,0.021
102,TOI_06,AOI_17,0.02
102,TOI_06,AOI_37,0.016
102,TOI_06,AOI_47,0.016
102,TOI_06,AOI_39,0.015
102,TOI_06,AOI_55,0.014
102,TOI_06,AOI_20,0.013
102,TOI_06,AOI_66,0.013
102,TOI_06,AOI_85,0.011
102,TOI_06,AOI_72,0.011
102,TOI_06,AOI_86,0.011
102,TOI_06,AOI_24,0.009
102,TOI_06,AOI_53,0.009
102,TOI_06,AOI_24,0.008
102,TOI_06,AOI_68,0.008
102,TOI_06,AOI_61,0.007
102,TOI_06,AOI_16,0.007
102,TOI_06,AOI_14,0.007
102,TOI_06,AOI_43,0.007
102,TOI_06,AOI_79,0.006
102,TOI_06,AOI_08,0.006
102,TOI_06,AOI_30,0.006
102,TOI_06,AOI_02,0.006
102,TOI_06,AOI_53,0.005
102,TOI_06,AOI_75,0.004
102,TOI_06,AOI_05,0.004
102,TOI_06,AOI_85,0.003
102,TOI_06,AOI_15,0.003
102,TOI_06,AOI_69,0.002
102,TOI_06,AOI_71,0.002
102,TOI_06,AOI_71,0.002
102,TOI_06,AOI_39,0.002
102,TOI_06,AOI_80,0.002
102,TOI_06,AOI_84,0.002
102,TOI_06,AOI_45,0.002
102,TOI_06,AOI_36,0.002
102,TOI_06,AOI_01,0.002
102,TOI_06,AOI_94,0.002
102,TOI_06,AOI_52,0.001
102,TOI_06,AOI_16,0.001
102,TOI_06,AOI_10,0.001
102,TOI_06,AOI_93,0.001
102,TOI_06,AOI_63,0.001
102,TOI_06,AOI_07,0.001
102,TOI_06,AOI_74,0.001
102,TOI_06,AOI_79,0.001
102,TOI_06,AOI_50,0.001
102,TOI_06,AOI_95,0.001
102,TOI_06,AOI_52,0.001
102,TOI_06,AOI_30,0.001
102,TOI_06,AOI_71,0
102,TOI_06,AOI_95,0
102,TOI_06,AOI_05,0
102,TOI_06,AOI_25,0
102,TOI_06,AOI_70,0
102,TOI_06,AOI_69,0
102,TOI_06,AOI_16,0
102,TOI_06,AOI_91,0
102,TOI_06,AOI_93,0
102,TOI_06,AOI_86,0
102,TOI_06,AOI_71,0
102,TOI_06,AOI_78,0
102,TOI_06,AOI_30,0
102,TOI_06,AOI_94,0
102,TOI_06,AOI_55,0
102,TOI_06,AOI_44,0
102,TOI_06,AOI_47,0
102,TOI_06,AOI_67,0
102,TOI_06,AOI_24,0
102,TOI_06,AOI_57,0
102,TOI_06,AOI_38,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_92,0
102,TOI_06,AOI_78,0
102,TOI_06,AOI_15,0
102,TOI_06,AOI_03,0
102,TOI_06,AOI_45,0
102,TOI_06,AOI_85,0
102,TOI_06,AOI_22,0
102,TOI_06,AOI_46,0
102,TOI_06,AOI_43,0
102,TOI_06,AOI_46,0
102,TOI_06,AOI_23,0
102,TOI_06,AOI_92,0
102,TOI_06,AOI_31,0
102,TOI_06,AOI_31,0
102,TOI_06,AOI_44,0
102,TOI_06,AOI_17,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_23,0
102,TOI_06,AOI_82,0
102,TOI_06,AOI_79,0
102,TOI_06,AOI_30,0
102,TOI_06,AOI_39,0
102,TOI_06,AOI_59,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_83,0
102,TOI_06,AOI_11,0
102,TOI_06,AOI_38,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_02,0
102,TOI_06,AOI_03,0
102,TOI_06,AOI_04,0
102,TOI_06,AOI_05,0
102,TOI_06,AOI_06,0
102,TOI_06,AOI_07,0
102,TOI_06,AOI_08,0
102,TOI_06,AOI_09,0
102,TOI_06,AOI_10,0
102,TOI_06,AOI_11,0
102,TOI_06,AOI_12,0
102,TOI_06,AOI_13,0
102,TOI_06,AOI_14,0
102,TOI_06,AOI_15,0
102,TOI_06,AOI_16,0
102,TOI_06,AOI_17,0
102,TOI_06,AOI_18,0
102,TOI_06,AOI_19,0
102,TOI_06,AOI_20,0
102,TOI_06,AOI_21,0
102,TOI_06,AOI_22,0
102,TOI_06,AOI_23,0
102,TOI_06,AOI_24,0
102,TOI_06,AOI_25,0
102,TOI_06,AOI_26,0
102,TOI_06,AOI_27,0
102,TOI_06,AOI_28,0
102,TOI_06,AOI_29,0
102,TOI_06,AOI_30,0
102,TOI_06,AOI_31,0
102,TOI_06,AOI_32,0
102,TOI_06,AOI_33,0
102,TOI_06,AOI_34,0
102,TOI_06,AOI_35,0
102,TOI_06,AOI_36,0
102,TOI_06,AOI_37,0
102,TOI_06,AOI_38,0
102,TOI_06,AOI_39,0
102,TOI_06,AOI_40,0
102,TOI_06,AOI_41,0
102,TOI_06,AOI_42,0
102,TOI_06,AOI_43,0
102,TOI_06,AOI_44,0
102,TOI_06,AOI_45,0
102,TOI_06,AOI_46,0
102,TOI_06,AOI_47,0
102,TOI_06,AOI_48,0
102,TOI_06,AOI_49,0
102,TOI_06,AOI_50,0
102,TOI_06,AOI_51,0
102,TOI_06,AOI_52,0
102,TOI_06,AOI_53,0
102,TOI_06,AOI_54,0
102,TOI_06,AOI_55,0
102,TOI_06,AOI_56,0
102,TOI_06,AOI_57,0
102,TOI_06,AOI_58,0
102,TOI_06,AOI_59,0
102,TOI_06,AOI_60,0
102,TOI_06,AOI_61,0
102,TOI_06,AOI_62,0
102,TOI_06,AOI_63,0
102,TOI_06,AOI_64,0
102,TOI_06,AOI_65,0
102,TOI_06,AOI_66,0
102,TOI_06,AOI_67,0
102,TOI_06,AOI_68,0
102,TOI_06,AOI_69,0
102,TOI_06,AOI_70,0
102,TOI_06,AOI_71,0
102,TOI_06,AOI_72,0
102,TOI_06,AOI_73,0
102,TOI_06,AOI_74,0
102,TOI_06,AOI_75,0
102,TOI_06,AOI_76,0
102,TOI_06,AOI_77,0
102,TOI_06,AOI_78,0
102,TOI_06,AOI_79,0
102,TOI_06,AOI_80,0
102,TOI_06,AOI_81,0
102,TOI_06,AOI_82,0
102,TOI_06,AOI_83,0
102,TOI_06,AOI_84,0
102,TOI_06,AOI_85,0
102,TOI_06,AOI_86,0
102,TOI_06,AOI_87,0
102,TOI_06,AOI_88,0
102,TOI_06,AOI_89,0
102,TOI_06,AOI_90,0
102,TOI_06,AOI_91,0
102,TOI_06,AOI_92,0
102,TOI_06,AOI_93,0
102,TOI_06,AOI_94,0
102,TOI_06,AOI_95,0
102,TOI_06,AOI_96,0
102,TOI_06,AOI_97,0
102,TOI_06,AOI_98,0
102,TOI_06,AOI_99,0
102,TOI_06,AOI_100,0
101,TOI_07,AOI_16,0.18
101,TOI_07,AOI_79,0.17
101,TOI_07,AOI_17,0.25
101,TOI_07,AOI_26,0.23
101,TOI_07,AOI_28,0.14
101,TOI_07,AOI_02,0.4
101,TOI_07,AOI_31,0.36
101,TOI_07,AOI_59,0.33
101,TOI_07,AOI_73,0.3
101,TOI_07,AOI_80,0.26
101,TOI_07,AOI_74,0.17
101,TOI_07,AOI_41,0.04
101,TOI_07,AOI_92,0.01
101,TOI_07,AOI_07,0.17
101,TOI_07,AOI_59,0.13
101,TOI_07,AOI_12,0.13
101,TOI_07,AOI_92,0.13
101,TOI_07,AOI_21,0.11
101,TOI_07,AOI_13,0.1
101,TOI_07,AOI_65,0.45
101,TOI_07,AOI_12,0.39
101,TOI_07,AOI_50,0.36
101,TOI_07,AOI_95,0.34
101,TOI_07,AOI_28,0.3
101,TOI_07,AOI_24,0.3
101,TOI_07,AOI_06,0.3
101,TOI_07,AOI_02,0.28
101,TOI_07,AOI_65,0.26
101,TOI_07,AOI_97,0.26
101,TOI_07,AOI_08,0.26
101,TOI_07,AOI_84,0.25
101,TOI_07,AOI_37,0.22
101,TOI_07,AOI_75,0.2
101,TOI_07,AOI_94,0.19
101,TOI_07,AOI_05,0.19
101,TOI_07,AOI_46,0.19
101,TOI_07,AOI_29,0.15
101,TOI_07,AOI_65,0.14
101,TOI_07,AOI_16,0.13
101,TOI_07,AOI_78,0.13
101,TOI_07,AOI_33,0.13
101,TOI_07,AOI_85,0.11
101,TOI_07,AOI_09,0.48
101,TOI_07,AOI_86,0.48
101,TOI_07,AOI_57,0.47
101,TOI_07,AOI_75,0.47
101,TOI_07,AOI_26,0.46
101,TOI_07,AOI_61,0.46
101,TOI_07,AOI_03,0.45
101,TOI_07,AOI_76,0.42
101,TOI_07,AOI_02,0.39
101,TOI_07,AOI_57,0.39
101,TOI_07,AOI_42,0.38
101,TOI_07,AOI_29,0.37
101,TOI_07,AOI_99,0.36
101,TOI_07,AOI_74,0.35
101,TOI_07,AOI_33,0.33
101,TOI_07,AOI_65,0.32
101,TOI_07,AOI_72,0.31
101,TOI_07,AOI_52,0.31
101,TOI_07,AOI_13,0.31
101,TOI_07,AOI_88,0.3
101,TOI_07,AOI_96,0.29
101,TOI_07,AOI_10,0.28
101,TOI_07,AOI_80,0.27
101,TOI_07,AOI_88,0.27
101,TOI_07,AOI_89,0.27
101,TOI_07,AOI_96,0.27
101,TOI_07,AOI_58,0.25
101,TOI_07,AOI_65,0.24
101,TOI_07,AOI_95,0.23
101,TOI_07,AOI_70,0.23
101,TOI_07,AOI_26,0.22
101,TOI_07,AOI_77,0.22
101,TOI_07,AOI_92,0.22
101,TOI_07,AOI_34,0.21
101,TOI_07,AOI_03,0.19
101,TOI_07,AOI_04,0.19
101,TOI_07,AOI_14,0.19
101,TOI_07,AOI_98,0.18
101,TOI_07,AOI_90,0.17
101,TOI_07,AOI_13,0.17
101,TOI_07,AOI_61,0.17
101,TOI_07,AOI_31,0.17
101,TOI_07,AOI_63,0.16
101,TOI_07,AOI_72,0.16
101,TOI_07,AOI_39,0.16
101,TOI_07,AOI_96,0.16
101,TOI_07,AOI_26,0.16
101,TOI_07,AOI_08,0.16
101,TOI_07,AOI_01,0.16
101,TOI_07,AOI_62,0.15
101,TOI_07,AOI_39,0.15
101,TOI_07,AOI_74,0.15
101,TOI_07,AOI_14,0.14
101,TOI_07,AOI_78,0.14
101,TOI_07,AOI_79,0.14
101,TOI_07,AOI_98,0.14
101,TOI_07,AOI_77,0.14
101,TOI_07,AOI_14,0.13
101,TOI_07,AOI_25,0.13
101,TOI_07,AOI_41,0.12
101,TOI_07,AOI_70,0.11
101,TOI_07,AOI_31,0.11
101,TOI_07,AOI_91,0.11
101,TOI_07,AOI_26,0.11
101,TOI_07,AOI_88,0.11
101,TOI_07,AOI_56,0.1
101,TOI_07,AOI_33,0.1
101,TOI_07,AOI_73,0.09
101,TOI_07,AOI_12,0.09
101,TOI_07,AOI_79,0.09
101,TOI_07,AOI_97,0.09
101,TOI_07,AOI_16,0.08
101,TOI_07,AOI_55,0.08
101,TOI_07,AOI_27,0.07
101,TOI_07,AOI_63,0.07
101,TOI_07,AOI_17,0.07
101,TOI_07,AOI_66,0.07
101,TOI_07,AOI_33,0.07
101,TOI_07,AOI_90,0.07
101,TOI_07,AOI_60,0.07
101,TOI_07,AOI_17,0.07
101,TOI_07,AOI_79,0.07
101,TOI_07,AOI_82,0.06
101,TOI_07,AOI_53,0.06
101,TOI_07,AOI_88,0.06
101,TOI_07,AOI_20,0.06
101,TOI_07,AOI_58,0.06
101,TOI_07,AOI_80,0.06
101,TOI_07,AOI_18,0.06
101,TOI_07,AOI_32,0.05
101,TOI_07,AOI_73,0.05
101,TOI_07,AOI_21,0.05
101,TOI_07,AOI_21,0.05
101,TOI_07,AOI_87,0.05
101,TOI_07,AOI_93,0.05
101,TOI_07,AOI_22,0.05
101,TOI_07,AOI_88,0.04
101,TOI_07,AOI_14,0.04
101,TOI_07,AOI_27,0.04
101,TOI_07,AOI_11,0.04
101,TOI_07,AOI_42,0.04
101,TOI_07,AOI_90,0.03
101,TOI_07,AOI_84,0.03
101,TOI_07,AOI_48,0.03
101,TOI_07,AOI_07,0.03
101,TOI_07,AOI_86,0.03
101,TOI_07,AOI_15,0.03
101,TOI_07,AOI_56,0.03
101,TOI_07,AOI_38,0.03
101,TOI_07,AOI_68,0.03
101,TOI_07,AOI_45,0.03
101,TOI_07,AOI_48,0.03
101,TOI_07,AOI_94,0.03
101,TOI_07,AOI_61,0.03
101,TOI_07,AOI_46,0.02
101,TOI_07,AOI_13,0.02
101,TOI_07,AOI_56,0.02
101,TOI_07,AOI_34,0.02
101,TOI_07,AOI_71,0.02
101,TOI_07,AOI_96,0.02
101,TOI_07,AOI_46,0.02
101,TOI_07,AOI_89,0.02
101,TOI_07,AOI_94,0.02
101,TOI_07,AOI_76,0.02
101,TOI_07,AOI_92,0.02
101,TOI_07,AOI_19,0.02
101,TOI_07,AOI_67,0.02
101,TOI_07,AOI_27,0.02
101,TOI_07,AOI_30,0.02
101,TOI_07,AOI_96,0.02
101,TOI_07,AOI_67,0.02
101,TOI_07,AOI_53,0.02
101,TOI_07,AOI_02,0.02
101,TOI_07,AOI_84,0.02
101,TOI_07,AOI_82,0.02
101,TOI_07,AOI_21,0.02
101,TOI_07,AOI_44,0.02
101,TOI_07,AOI_62,0.02
101,TOI_07,AOI_27,0.01
101,TOI_07,AOI_58,0.01
101,TOI_07,AOI_31,0.01
101,TOI_07,AOI_16,0.01
101,TOI_07,AOI_68,0.01
101,TOI_07,AOI_53,0.01
101,TOI_07,AOI_88,0.01
101,TOI_07,AOI_78,0.01
101,TOI_07,AOI_17,0.01
101,TOI_07,AOI_77,0.01
101,TOI_07,AOI_62,0.01
101,TOI_07,AOI_62,0.01
101,TOI_07,AOI_78,0.01
101,TOI_07,AOI_90,0.01
101,TOI_07,AOI_86,0.01
101,TOI_07,AOI_34,0.01
101,TOI_07,AOI_54,0.01
101,TOI_07,AOI_94,0.01
101,TOI_07,AOI_68,0.01
101,TOI_07,AOI_86,0.01
101,TOI_07,AOI_10,0.01
101,TOI_07,AOI_41,0.01
101,TOI_07,AOI_92,0.01
101,TOI_07,AOI_98,0.01
101,TOI_07,AOI_87,0.01
101,TOI_07,AOI_90,0.01
101,TOI_07,AOI_18,0.01
101,TOI_07,AOI_53,0.01
101,TOI_07,AOI_51,0.01
101,TOI_07,AOI_25,0.01
101,TOI_07,AOI_82,0.01
101,TOI_07,AOI_36,0.01
101,TOI_07,AOI_73,0.01
101,TOI_07,AOI_56,0
101,TOI_07,AOI_12,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_75,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_85,0
101,TOI_07,AOI_02,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_63,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_62,0
101,TOI_07,AOI_09,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_47,0
101,TOI_07,AOI_64,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_21,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_26,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_99,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_61,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_67,0
101,TOI_07,AOI_41,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_88,0
